stichdatum,plz,geschlecht,vorname,anzahl,rang,ortbez18
2021-03-01;1782;w;Elisabeth;27;2;La Corbaz/Formangueires/Belfaux/Autafond/Cormagens/Lossy
2021-03-01;1782;w;Nathalie;21;5;La Corbaz/Formangueires/Belfaux/Autafond/Cormagens/Lossy
2021-03-01;1782;w;Anne;21;5;La Corbaz/Formangueires/Belfaux/Autafond/Cormagens/Lossy
2021-03-01;1783;w;n/a;4;4;Barberêche/Pensier
2021-03-01;1783;m;Michel;11;1;Barberêche/Pensier
2021-03-01;1783;m;Daniel;8;2;Barberêche/Pensier
2021-03-01;1784;w;Ana;21;2;Courtepin/Wallenried
2021-03-01;1784;w;Lara;18;3;Courtepin/Wallenried
2021-03-01;1784;w;Jessica;15;4;Courtepin/Wallenried
2021-03-01;1784;m;Michel;24;3;Courtepin/Wallenried
2021-03-01;1784;m;Manuel;22;4;Courtepin/Wallenried
2021-03-01;1785;w;Françoise;7;4;Cressier FR
2021-03-01;1785;m;Daniel;17;1;Cressier FR
2021-03-01;1785;m;Paul;9;4;Cressier FR
2021-03-01;1786;w;Maria;22;1;Sugiez
2021-03-01;1786;w;Christine;17;2;Sugiez
2021-03-01;1786;w;Sandra;13;4;Sugiez
2021-03-01;1786;m;André;16;3;Sugiez
2021-03-01;1787;w;Anna;6;1;Mur (Vully) FR/Môtier (Vully)/Mur (Vully) VD
2021-03-01;1787;m;Daniel;12;1;Mur (Vully) FR/Môtier (Vully)/Mur (Vully) VD
2021-03-01;1787;m;Pierre;6;4;Mur (Vully) FR/Môtier (Vully)/Mur (Vully) VD
2021-03-01;1788;w;n/a;4;3;Praz (Vully)
2021-03-01;1788;m;n/a;5;2;Praz (Vully)
2021-03-01;1789;w;Catherine;8;1;Lugnorre
2021-03-01;1789;w;Ursula;6;3;Lugnorre
2021-03-01;1789;w;Eva;6;3;Lugnorre
2021-03-01;1789;w;Michèle;6;3;Lugnorre
2021-03-01;1789;m;Martin;15;1;Lugnorre
2021-03-01;1789;m;Nicolas;11;5;Lugnorre
2021-03-01;1791;w;Ana;11;2;Courtaman
2021-03-01;1791;w;Patricia;9;3;Courtaman
2021-03-01;1791;m;Daniel;12;2;Courtaman
2021-03-01;1791;m;Manuel;11;3;Courtaman
2021-03-01;1791;m;José;10;4;Courtaman
2021-03-01;1792;m;Daniel;25;1;Cordast/Guschelmuth
2021-03-01;1793;w;Margrit;6;2;Jeuss
2021-03-01;1793;w;Nicole;6;2;Jeuss
2021-03-01;1793;w;n/a;5;5;Jeuss
2021-03-01;1794;w;Elisabeth;12;1;Salvenach
2021-03-01;1794;w;Ursula;6;4;Salvenach
2021-03-01;1794;w;Maria;6;4;Salvenach
2021-03-01;1794;m;Fabio;6;3;Salvenach
2021-03-01;1795;w;Ursula;7;1;Courlevon
2021-03-01;1795;w;n/a;3;5;Courlevon
2021-03-01;1796;w;Nicole;9;1;Courgevaux
2021-03-01;1796;m;Thomas;12;1;Courgevaux
2021-03-01;1796;m;Daniel;10;2;Courgevaux
2021-03-01;1796;m;Antonio;8;4;Courgevaux
2021-03-01;1796;m;Yannick;8;4;Courgevaux
2021-03-01;1797;m;Walter;7;2;Münchenwiler
2021-03-01;1797;m;Martin;6;3;Münchenwiler
2021-03-01;1800;w;Ana;89;5;Vevey
2021-03-01;1800;m;Michel;125;3;Vevey
2021-03-01;1800;m;Daniel;121;5;Vevey
2021-03-01;1801;m;Jean;12;1;Le Mont-Pèlerin
2021-03-01;1801;m;Daniel;9;5;Le Mont-Pèlerin
2021-03-01;1802;w;Catherine;20;1;Corseaux
2021-03-01;1802;m;Pierre;28;1;Corseaux
2021-03-01;1802;m;Philippe;27;2;Corseaux
2021-03-01;1802;m;Patrick;23;3;Corseaux
2021-03-01;1802;m;Nicolas;18;5;Corseaux
2021-03-01;1803;w;Nathalie;15;3;Chardonne
2021-03-01;1803;w;Isabelle;15;3;Chardonne
2021-03-01;1803;w;Catherine;14;5;Chardonne
2021-03-01;1803;m;Daniel;18;4;Chardonne
2021-03-01;1804;w;Maria;56;1;Corsier-sur-Vevey
2021-03-01;1804;w;Marie;16;2;Corsier-sur-Vevey
2021-03-01;1804;m;Nicolas;28;1;Corsier-sur-Vevey
2021-03-01;1804;m;José;23;3;Corsier-sur-Vevey
2021-03-01;1804;m;Daniel;22;4;Corsier-sur-Vevey
2021-03-01;1805;w;Maria;14;1;Jongny
2021-03-01;1805;w;Nathalie;12;4;Jongny
2021-03-01;1805;w;Christine;11;5;Jongny
2021-03-01;1805;m;Philippe;18;1;Jongny
2021-03-01;1805;m;Daniel;14;2;Jongny
2021-03-01;1805;m;Nicolas;14;2;Jongny
2021-03-01;1806;w;Nathalie;37;3;St-Légier-Chiésaz
2021-03-01;1806;m;Philippe;54;1;St-Légier-Chiésaz
2021-03-01;1806;m;David;50;2;St-Légier-Chiésaz
2021-03-01;1806;m;Michel;46;4;St-Légier-Chiésaz
2021-03-01;1806;m;Daniel;40;5;St-Légier-Chiésaz
2021-03-01;1807;m;Pierre;62;1;Blonay
2021-03-01;1807;m;Daniel;52;3;Blonay
2021-03-01;1808;w;Marie;7;1;Monts-de-Corsier
2021-03-01;1808;m;Alexandre;9;4;Monts-de-Corsier
2021-03-01;1808;m;Olivier;8;5;Monts-de-Corsier
2021-03-01;1809;w;n/a;2;1;Fenil-sur-Corsier
2021-03-01;1814;m;Michel;88;2;La Tour-de-Peilz
2021-03-01;1815;w;Ana;46;3;Clarens
2021-03-01;1815;m;Antonio;63;3;Clarens
2021-03-01;1815;m;Nicolas;55;5;Clarens
2021-03-01;1817;w;Isabelle;10;1;Brent
2021-03-01;1817;m;Michel;8;5;Brent
2021-03-01;1820;w;Maria;164;1;Montreux/Territet/Veytaux
2021-03-01;1820;w;Nicole;57;3;Montreux/Territet/Veytaux
2021-03-01;1820;w;Isabelle;52;5;Montreux/Territet/Veytaux
2021-03-01;1822;w;Nicole;19;2;Chernex
2021-03-01;1822;w;Catherine;16;4;Chernex
2021-03-01;1822;m;Pierre;20;2;Chernex
2021-03-01;1823;w;Catherine;11;1;Glion
2021-03-01;1823;w;Jacqueline;6;2;Glion
2021-03-01;1823;m;Philippe;8;3;Glion
2021-03-01;1823;m;Alexandre;8;3;Glion
2021-03-01;1832;w;Julie;6;3;Villard-sur-Chamby/Chamby
2021-03-01;1832;w;Emilie;6;3;Villard-sur-Chamby/Chamby
2021-03-01;1832;m;Philippe;9;1;Villard-sur-Chamby/Chamby
2021-03-01;1832;m;Pierre;8;4;Villard-sur-Chamby/Chamby
2021-03-01;1832;m;Christian;7;5;Villard-sur-Chamby/Chamby
2021-03-01;1833;w;Patricia;6;1;Les Avants
2021-03-01;1833;w;n/a;4;3;Les Avants
2021-03-01;1844;w;Maria;100;1;Villeneuve VD
2021-03-01;1844;w;Françoise;24;5;Villeneuve VD
2021-03-01;1846;w;Nicole;9;1;Chessel
2021-03-01;1846;w;Monique;7;2;Chessel
2021-03-01;1846;w;Sylvie;6;4;Chessel
2021-03-01;1846;w;n/a;4;5;Chessel
2021-03-01;1846;m;Daniel;11;1;Chessel
2021-03-01;1846;m;Philippe;6;3;Chessel
2021-03-01;1847;m;Olivier;6;3;Rennaz
2021-03-01;1852;w;Françoise;7;4;Roche VD
2021-03-01;1852;m;Olivier;11;4;Roche VD
2021-03-01;1853;m;Frédéric;13;1;Yvorne
2021-03-01;1854;w;Monique;26;2;Leysin
2021-03-01;1854;w;Marie;21;5;Leysin
2021-03-01;1854;m;Philippe;36;2;Leysin
2021-03-01;1856;w;Denise;7;1;Corbeyrier
2021-03-01;1856;m;Jean;6;2;Corbeyrier
2021-03-01;1860;w;Ana;50;3;Aigle
2021-03-01;1860;w;Marie;44;5;Aigle
2021-03-01;1860;m;Daniel;83;2;Aigle
2021-03-01;1862;w;Janine;7;3;Les Mosses/La Comballaz
2021-03-01;1862;w;Martine;6;5;Les Mosses/La Comballaz
2021-03-01;1862;w;Liliane;6;5;Les Mosses/La Comballaz
2021-03-01;1862;w;Corinne;6;5;Les Mosses/La Comballaz
2021-03-01;1862;m;Christian;14;5;Les Mosses/La Comballaz
2021-03-01;1863;w;Catherine;8;1;Le Sépey
2021-03-01;1863;w;Jacqueline;8;1;Le Sépey
2021-03-01;1863;m;Daniel;9;1;Le Sépey
2021-03-01;1863;m;Jean;7;3;Le Sépey
2021-03-01;1864;w;Nicole;8;1;Vers-l'Eglise
2021-03-01;1864;m;Philippe;6;3;Vers-l'Eglise
2021-03-01;1864;m;Jean-Pierre;6;3;Vers-l'Eglise
2021-03-01;1864;m;n/a;5;5;Vers-l'Eglise
2021-03-01;1865;w;Françoise;24;3;Les Diablerets
2021-03-01;1865;m;Daniel;33;4;Les Diablerets
2021-03-01;1866;m;Claude;7;1;La Forclaz VD
2021-03-01;1866;m;n/a;5;4;La Forclaz VD
2021-03-01;1867;w;Nathalie;30;3;St-Triphon/Ollon VD/Panex
2021-03-01;1868;w;Sandra;34;4;Collombey
2021-03-01;1868;m;Daniel;53;2;Collombey
2021-03-01;1869;w;Maria;16;1;Massongex
2021-03-01;1869;w;Corinne;13;2;Massongex
2021-03-01;1869;w;Isabelle;10;4;Massongex
2021-03-01;1869;w;Sarah;10;4;Massongex
2021-03-01;1869;w;Sandra;10;4;Massongex
2021-03-01;1869;m;Christophe;15;2;Massongex
2021-03-01;1869;m;Philippe;12;4;Massongex
2021-03-01;1870;w;Maria;265;1;Monthey
2021-03-01;1870;w;Isabelle;66;4;Monthey
2021-03-01;1870;w;Marie;66;4;Monthey
2021-03-01;1870;m;José;111;4;Monthey
2021-03-01;1870;m;Daniel;101;5;Monthey
2021-03-01;1871;w;Christine;22;1;Les Giettes/Choëx
2021-03-01;1871;w;Sarah;17;2;Les Giettes/Choëx
2021-03-01;1871;w;Madeleine;15;4;Les Giettes/Choëx
2021-03-01;1871;w;Chantal;14;5;Les Giettes/Choëx
2021-03-01;1871;w;Catherine;14;5;Les Giettes/Choëx
2021-03-01;1871;w;Virginie;14;5;Les Giettes/Choëx
2021-03-01;1872;w;Céline;22;3;Troistorrents
2021-03-01;1872;w;Sandra;20;5;Troistorrents
2021-03-01;1872;m;Julien;30;3;Troistorrents
2021-03-01;1872;m;Michel;30;3;Troistorrents
2021-03-01;1872;m;Olivier;29;5;Troistorrents
2021-03-01;1873;w;Christine;15;2;Val-d'Illiez/Champoussin/Les Crosets
2021-03-01;1873;w;Marie;15;2;Val-d'Illiez/Champoussin/Les Crosets
2021-03-01;1873;m;Laurent;23;3;Val-d'Illiez/Champoussin/Les Crosets
2021-03-01;1873;m;Christophe;21;5;Val-d'Illiez/Champoussin/Les Crosets
2021-03-01;1873;m;Bernard;21;5;Val-d'Illiez/Champoussin/Les Crosets
2021-03-01;1874;w;Françoise;15;4;Champéry
2021-03-01;1874;w;Sophie;14;5;Champéry
2021-03-01;1874;w;Christine;14;5;Champéry
2021-03-01;1874;m;Nicolas;27;2;Champéry
2021-03-01;1874;m;Pierre;26;3;Champéry
2021-03-01;1875;w;Sophie;16;2;Morgins
2021-03-01;1875;w;Nathalie;15;5;Morgins
2021-03-01;1875;w;Dominique;15;5;Morgins
2021-03-01;1875;m;Pierre;34;3;Morgins
2021-03-01;1880;w;Maria;95;1;Bex/Les Plans-sur-Bex/Les Posses-sur-Bex/Fenalet-sur-Bex/Frenières-sur-Bex
2021-03-01;1880;m;Michel;67;1;Bex/Les Plans-sur-Bex/Les Posses-sur-Bex/Fenalet-sur-Bex/Frenières-sur-Bex
2021-03-01;1880;m;Patrick;50;4;Bex/Les Plans-sur-Bex/Les Posses-sur-Bex/Fenalet-sur-Bex/Frenières-sur-Bex
2021-03-01;1880;m;Philippe;50;4;Bex/Les Plans-sur-Bex/Les Posses-sur-Bex/Fenalet-sur-Bex/Frenières-sur-Bex
2021-03-01;1882;w;Marianne;23;1;Gryon
2021-03-01;1882;w;Christiane;17;4;Gryon
2021-03-01;1882;w;Anne;17;4;Gryon
2021-03-01;1882;m;Michel;36;1;Gryon
2021-03-01;1882;m;Pierre;33;2;Gryon
2021-03-01;1882;m;Olivier;33;2;Gryon
2021-03-01;1884;w;Maria;33;1;Arveyes/Huémoz/Villars-sur-Ollon
2021-03-01;1884;w;Isabelle;20;2;Arveyes/Huémoz/Villars-sur-Ollon
2021-03-01;1884;w;Anne;16;5;Arveyes/Huémoz/Villars-sur-Ollon
2021-03-01;1884;w;Valérie;16;5;Arveyes/Huémoz/Villars-sur-Ollon
2021-03-01;1884;m;Philippe;33;1;Arveyes/Huémoz/Villars-sur-Ollon
2021-03-01;1884;m;Daniel;26;3;Arveyes/Huémoz/Villars-sur-Ollon
2021-03-01;1885;w;Martine;12;4;Chesières
2021-03-01;1885;m;Michel;19;4;Chesières
2021-03-01;1885;m;Pierre;18;5;Chesières
2021-03-01;1890;w;Maria;71;1;Mex VS/St-Maurice
2021-03-01;1890;w;Marie;28;2;Mex VS/St-Maurice
2021-03-01;1890;w;Ana;22;3;Mex VS/St-Maurice
2021-03-01;1890;w;Nicole;20;5;Mex VS/St-Maurice
2021-03-01;1890;m;José;31;3;Mex VS/St-Maurice
2021-03-01;1891;w;Fanny;7;1;Vérossaz
2021-03-01;1891;m;Vincent;8;2;Vérossaz
2021-03-01;1892;w;Chantal;9;1;Morcles/Lavey-les-Bains/Lavey-Village
2021-03-01;1892;w;Morgane;7;3;Morcles/Lavey-les-Bains/Lavey-Village
2021-03-01;1892;w;Sylvie;6;4;Morcles/Lavey-les-Bains/Lavey-Village
2021-03-01;1892;w;Yvette;6;4;Morcles/Lavey-les-Bains/Lavey-Village
2021-03-01;1892;w;Catherine;6;4;Morcles/Lavey-les-Bains/Lavey-Village
2021-03-01;1892;m;Daniel;15;1;Morcles/Lavey-les-Bains/Lavey-Village
2021-03-01;1892;m;Christian;10;2;Morcles/Lavey-les-Bains/Lavey-Village
2021-03-01;1892;m;Nicolas;10;2;Morcles/Lavey-les-Bains/Lavey-Village
2021-03-01;1892;m;Michel;9;5;Morcles/Lavey-les-Bains/Lavey-Village
2021-03-01;1892;m;André;9;5;Morcles/Lavey-les-Bains/Lavey-Village
2021-03-01;1893;w;Patricia;25;1;Muraz (Collombey)
2021-03-01;1893;w;Nathalie;24;2;Muraz (Collombey)
2021-03-01;1893;m;David;32;1;Muraz (Collombey)
2021-03-01;1895;m;Alexandre;15;2;Vionnaz
2021-03-01;1896;w;Catherine;24;3;Miex/Vouvry
2021-03-01;1896;w;Ana;23;4;Miex/Vouvry
2021-03-01;1896;m;Michel;41;1;Miex/Vouvry
2021-03-01;1896;m;Nicolas;25;4;Miex/Vouvry
2021-03-01;1897;w;Nicole;20;4;Bouveret/Les Evouettes
2021-03-01;1897;m;Nicolas;33;5;Bouveret/Les Evouettes
2021-03-01;1898;w;Maria;9;2;St-Gingolph
2021-03-01;1898;w;Christelle;9;2;St-Gingolph
2021-03-01;1898;w;Valérie;9;2;St-Gingolph
2021-03-01;1898;w;Chantal;8;5;St-Gingolph
2021-03-01;1898;m;Philippe;14;1;St-Gingolph
2021-03-01;1898;m;Marcel;12;3;St-Gingolph
2021-03-01;1898;m;Pierre;12;3;St-Gingolph
2021-03-01;1898;m;André;12;3;St-Gingolph
2021-03-01;1902;w;Stéphanie;7;5;Evionnaz
2021-03-01;1902;w;Sandra;7;5;Evionnaz
2021-03-01;1902;w;Laetitia;7;5;Evionnaz
2021-03-01;1903;w;Christiane;6;3;Collonges
2021-03-01;1903;w;Ana;6;3;Collonges
2021-03-01;1903;m;Alexandre;9;1;Collonges
2021-03-01;1903;m;Gérard;9;1;Collonges
2021-03-01;1904;w;Agnès;10;4;Vernayaz
2021-03-01;1904;w;Chantal;9;5;Vernayaz
2021-03-01;1904;m;David;18;5;Vernayaz
2021-03-01;1905;w;Camille;8;3;Dorénaz
2021-03-01;1905;m;Christian;12;2;Dorénaz
2021-03-01;1905;m;Michel;9;5;Dorénaz
2021-03-01;1905;m;Alexandre;9;5;Dorénaz
2021-03-01;1906;w;Maria;29;1;Charrat
2021-03-01;1906;w;Sandra;10;3;Charrat
2021-03-01;1906;w;Catherine;9;5;Charrat
2021-03-01;1906;m;Daniel;15;3;Charrat
2021-03-01;1906;m;Philippe;13;5;Charrat
2021-03-01;1907;w;Ana;50;2;Saxon
2021-03-01;1907;w;Nathalie;42;3;Saxon
2021-03-01;1907;w;Patricia;40;4;Saxon
2021-03-01;1907;m;Manuel;49;2;Saxon
2021-03-01;1908;w;Sandra;20;3;Riddes
2021-03-01;1908;w;Sandrine;14;5;Riddes
2021-03-01;1908;m;David;28;1;Riddes
2021-03-01;1908;m;Antonio;27;2;Riddes
2021-03-01;1908;m;Daniel;21;4;Riddes
2021-03-01;1908;m;Philippe;20;5;Riddes
2021-03-01;1911;w;Anne;17;1;Ovronnaz
2021-03-01;1911;w;Françoise;15;4;Ovronnaz
2021-03-01;1911;w;Chantal;14;5;Ovronnaz
2021-03-01;1912;w;Nicole;18;3;Dugny (Leytron)/Leytron/Produit (Leytron)/Montagnon (Leytron
2021-03-01;1912;w;Sandra;17;4;Dugny (Leytron)/Leytron/Produit (Leytron)/Montagnon (Leytron
2021-03-01;1912;w;Fabienne;15;5;Dugny (Leytron)/Leytron/Produit (Leytron)/Montagnon (Leytron
2021-03-01;1912;m;Michel;24;3;Dugny (Leytron)/Leytron/Produit (Leytron)/Montagnon (Leytron
2021-03-01;1912;m;Nicolas;21;4;Dugny (Leytron)/Leytron/Produit (Leytron)/Montagnon (Leytron
2021-03-01;1913;w;Maria;33;1;Saillon
2021-03-01;1913;w;Marie;21;2;Saillon
2021-03-01;1913;w;Jacqueline;18;3;Saillon
2021-03-01;1913;w;Monique;18;3;Saillon
2021-03-01;1913;m;Pierre;26;3;Saillon
2021-03-01;1914;w;Cindy;9;1;Isérables/Auddes-sur-Riddes
2021-03-01;1914;m;Bernard;9;1;Isérables/Auddes-sur-Riddes
2021-03-01;1914;m;Gérard;8;3;Isérables/Auddes-sur-Riddes
2021-03-01;1914;m;Nicolas;7;4;Isérables/Auddes-sur-Riddes
2021-03-01;1914;m;Philippe;7;4;Isérables/Auddes-sur-Riddes
2021-03-01;1918;w;Elisabeth;9;1;La Tzoumaz
2021-03-01;1918;m;Pierre;10;3;La Tzoumaz
2021-03-01;1918;m;Philippe;10;3;La Tzoumaz
2021-03-01;1920;w;Nathalie;95;3;Martigny
2021-03-01;1920;m;Antonio;139;4;Martigny
2021-03-01;1920;m;Nicolas;137;5;Martigny
2021-03-01;1921;w;Chantal;15;2;Martigny-Croix
2021-03-01;1921;m;Michel;23;1;Martigny-Croix
2021-03-01;1921;m;Nicolas;19;2;Martigny-Croix
2021-03-01;1921;m;Stéphane;14;5;Martigny-Croix
2021-03-01;1921;m;Olivier;14;5;Martigny-Croix
2021-03-01;1922;w;Catherine;10;1;Salvan/Granges (Salvan)
2021-03-01;1922;w;Marie;10;1;Salvan/Granges (Salvan)
2021-03-01;1922;w;Françoise;9;4;Salvan/Granges (Salvan)
2021-03-01;1922;m;Bernard;15;1;Salvan/Granges (Salvan)
2021-03-01;1922;m;Philippe;14;2;Salvan/Granges (Salvan)
2021-03-01;1922;m;Jacques;9;5;Salvan/Granges (Salvan)
2021-03-01;1923;w;n/a;5;4;Le Trétien/Les Marécottes
2021-03-01;1923;m;Christian;12;1;Le Trétien/Les Marécottes
2021-03-01;1925;w;n/a;5;2;Finhaut/Le Châtelard VS
2021-03-01;1925;w;n/a;4;5;Finhaut/Le Châtelard VS
2021-03-01;1925;m;Michel;18;1;Finhaut/Le Châtelard VS
2021-03-01;1925;m;Patrick;11;2;Finhaut/Le Châtelard VS
2021-03-01;1925;m;n/a;5;4;Finhaut/Le Châtelard VS
2021-03-01;1926;w;Nathalie;44;3;Fully
2021-03-01;1926;w;Emilie;43;5;Fully
2021-03-01;1926;m;David;70;1;Fully
2021-03-01;1926;m;Michel;61;3;Fully
2021-03-01;1926;m;Nicolas;56;5;Fully
2021-03-01;1926;m;Sébastien;56;5;Fully
2021-03-01;1927;w;n/a;4;4;Chemin
2021-03-01;1927;m;Olivier;9;1;Chemin
2021-03-01;1928;w;Marie;7;1;Ravoire
2021-03-01;1928;w;Caroline;6;2;Ravoire
2021-03-01;1928;m;Jacques;10;2;Ravoire
2021-03-01;1928;m;François;6;5;Ravoire
2021-03-01;1928;m;Patrick;6;5;Ravoire
2021-03-01;1929;w;n/a;3;1;Trient
2021-03-01;1929;w;n/a;2;2;Trient
2021-03-01;1929;m;n/a;5;1;Trient
2021-03-01;1929;m;n/a;3;4;Trient
2021-03-01;1932;w;Marie;8;1;Les Valettes/Bovernier
2021-03-01;1933;w;Sandra;9;3;Chamoille/Sembrancher/Vens(Sembrancher)/La Garde
2021-03-01;1933;m;Stéphane;10;2;Chamoille/Sembrancher/Vens(Sembrancher)/La Garde
2021-03-01;1933;m;Nicolas;10;2;Chamoille/Sembrancher/Vens(Sembrancher)/La Garde
2021-03-01;1934;w;Anne;19;3;Bruson/Le Châble VS
2021-03-01;1934;m;Samuel;21;4;Bruson/Le Châble VS
2021-03-01;1936;w;Maria;71;2;Verbier
2021-03-01;1936;m;Daniel;61;4;Verbier
2021-03-01;1937;w;Nicole;16;2;Orsières
2021-03-01;1937;w;Monique;15;3;Orsières
2021-03-01;1938;w;Josiane;6;2;Champex-Lac
2021-03-01;1938;m;Pierre;14;1;Champex-Lac
2021-03-01;1938;m;Bernard;8;5;Champex-Lac
2021-03-01;1941;w;Caroline;11;1;Vollèges/Cries (Vollèges)
2021-03-01;1941;m;Michel;11;3;Vollèges/Cries (Vollèges)
2021-03-01;1942;w;Marie;6;1;Levron
2021-03-01;1942;m;n/a;5;1;Levron
2021-03-01;1943;w;n/a;4;2;Praz-de-Fort
2021-03-01;1943;m;n/a;4;2;Praz-de-Fort
2021-03-01;1944;m;Alain;9;2;La Fouly VS
2021-03-01;1944;m;Maurice;7;3;La Fouly VS
2021-03-01;1944;m;Michel;6;5;La Fouly VS
2021-03-01;1945;w;Sophie;7;1;Chandonne (Liddes)/Chez Petit(Liddes)/Liddes/Dranse (Liddes)/Fornex(Liddes)/Les Moulins VS/Palasuit (Liddes)/Petit Vichères/Fontaine Dessus/Fontaine Dessous/Rive Haute(Liddes)/Vichères (Liddes)
2021-03-01;1945;w;n/a;4;4;Chandonne (Liddes)/Chez Petit(Liddes)/Liddes/Dranse (Liddes)/Fornex(Liddes)/Les Moulins VS/Palasuit (Liddes)/Petit Vichères/Fontaine Dessus/Fontaine Dessous/Rive Haute(Liddes)/Vichères (Liddes)
2021-03-01;1945;m;Alain;8;3;Chandonne (Liddes)/Chez Petit(Liddes)/Liddes/Dranse (Liddes)/Fornex(Liddes)/Les Moulins VS/Palasuit (Liddes)/Petit Vichères/Fontaine Dessus/Fontaine Dessous/Rive Haute(Liddes)/Vichères (Liddes)
2021-03-01;1945;m;André;8;3;Chandonne (Liddes)/Chez Petit(Liddes)/Liddes/Dranse (Liddes)/Fornex(Liddes)/Les Moulins VS/Palasuit (Liddes)/Petit Vichères/Fontaine Dessus/Fontaine Dessous/Rive Haute(Liddes)/Vichères (Liddes)
2021-03-01;1945;m;Patrice;7;5;Chandonne (Liddes)/Chez Petit(Liddes)/Liddes/Dranse (Liddes)/Fornex(Liddes)/Les Moulins VS/Palasuit (Liddes)/Petit Vichères/Fontaine Dessus/Fontaine Dessous/Rive Haute(Liddes)/Vichères (Liddes)
2021-03-01;1946;m;n/a;5;2;Bourg-St-Pierre
2021-03-01;1946;m;n/a;3;3;Bourg-St-Pierre
2021-03-01;1947;m;Nicolas;14;1;Versegères/Champsec
2021-03-01;1947;m;Thomas;12;3;Versegères/Champsec
2021-03-01;1947;m;Alain;10;4;Versegères/Champsec
2021-03-01;1948;w;Sophie;6;2;Sarreyer/Lourtier/Fionnay
2021-03-01;1948;w;n/a;5;3;Sarreyer/Lourtier/Fionnay
2021-03-01;1948;m;Michel;10;1;Sarreyer/Lourtier/Fionnay
2021-03-01;1948;m;Vincent;7;2;Sarreyer/Lourtier/Fionnay
2021-03-01;1948;m;Pierre;7;2;Sarreyer/Lourtier/Fionnay
2021-03-01;1948;m;Pascal;6;4;Sarreyer/Lourtier/Fionnay
2021-03-01;1950;w;Maria;408;1;Sion
2021-03-01;1950;w;Catherine;118;5;Sion
2021-03-01;1950;m;David;199;3;Sion
2021-03-01;1955;w;Isabelle;33;2;St-Pierre-Clages/Mayens-de-Chamoson/Les Vérines/Chamoson/Némiaz (Chamoson)/Grugnay (Chamoson)
2021-03-01;1955;w;Véronique;24;5;St-Pierre-Clages/Mayens-de-Chamoson/Les Vérines/Chamoson/Némiaz (Chamoson)/Grugnay (Chamoson)
2021-03-01;1955;w;Ana;24;5;St-Pierre-Clages/Mayens-de-Chamoson/Les Vérines/Chamoson/Némiaz (Chamoson)/Grugnay (Chamoson)
2021-03-01;1957;w;Jessica;18;4;Ardon
2021-03-01;1957;m;Michel;32;1;Ardon
2021-03-01;1957;m;José;30;2;Ardon
2021-03-01;1957;m;Joao;25;5;Ardon
2021-03-01;1958;w;Maria;41;1;St-Léonard/Uvrier
2021-03-01;1958;m;Stéphane;34;4;St-Léonard/Uvrier
2021-03-01;1958;m;Christian;33;5;St-Léonard/Uvrier
2021-03-01;1961;m;n/a;4;3;Vernamiège
2021-03-01;1962;w;Ana;7;2;Pont-de-la-Morge
2021-03-01;1962;w;Marie;6;4;Pont-de-la-Morge
2021-03-01;1962;m;Antonio;8;4;Pont-de-la-Morge
2021-03-01;1962;m;Carlos;8;4;Pont-de-la-Morge
2021-03-01;1962;m;Patrick;8;4;Pont-de-la-Morge
2021-03-01;1963;w;Ana;39;3;Vétroz
2021-03-01;1963;m;Michel;44;5;Vétroz
2021-03-01;1964;w;Maria;99;1;Conthey
2021-03-01;1964;m;Alain;35;3;Conthey
2021-03-01;1964;m;José;33;5;Conthey
2021-03-01;1965;w;Maria;58;1;Savièse
2021-03-01;1965;w;Véronique;38;4;Savièse
2021-03-01;1965;w;Patricia;38;4;Savièse
2021-03-01;1965;m;Michel;62;1;Savièse
2021-03-01;1965;m;David;60;3;Savièse
2021-03-01;1965;m;Daniel;59;4;Savièse
2021-03-01;1965;m;Philippe;57;5;Savièse
2021-03-01;1966;w;Isabelle;25;1;Signèse (Ayent)/Argnou (Ayent)/Fortunau (Ayent)/Luc (Ayent)/St-Romain (Ayent)/Villa (Ayent)/Botyre (Ayent)/Saxonne (Ayent)/La Place (Ayent)/Blignou (Ayent)
2021-03-01;1966;w;Sylvie;19;5;Signèse (Ayent)/Argnou (Ayent)/Fortunau (Ayent)/Luc (Ayent)/St-Romain (Ayent)/Villa (Ayent)/Botyre (Ayent)/Saxonne (Ayent)/La Place (Ayent)/Blignou (Ayent)
2021-03-01;1966;w;Nathalie;19;5;Signèse (Ayent)/Argnou (Ayent)/Fortunau (Ayent)/Luc (Ayent)/St-Romain (Ayent)/Villa (Ayent)/Botyre (Ayent)/Saxonne (Ayent)/La Place (Ayent)/Blignou (Ayent)
2021-03-01;1966;m;Christophe;26;5;Signèse (Ayent)/Argnou (Ayent)/Fortunau (Ayent)/Luc (Ayent)/St-Romain (Ayent)/Villa (Ayent)/Botyre (Ayent)/Saxonne (Ayent)/La Place (Ayent)/Blignou (Ayent)
2021-03-01;1967;w;Maria;29;1;Bramois
2021-03-01;1967;w;Nathalie;22;4;Bramois
2021-03-01;1967;m;Michel;34;1;Bramois
2021-03-01;1967;m;Christian;31;3;Bramois
2021-03-01;1969;w;Nathalie;6;3;Liez (St-Martin)/Trogne (St-Martin)/Suen (St-Martin)/St-Martin VS/Eison (St-Martin)
2021-03-01;1969;w;Emilie;6;3;Liez (St-Martin)/Trogne (St-Martin)/Suen (St-Martin)/St-Martin VS/Eison (St-Martin)
